bodyId,type,side,circuit_role,predicted_nt,predicted_nt_confidence,consensus_nt,total_predictions,functional_sign_justified,functional_sign_limitation
12275,PVLP151,L,candidate_intermediate_interneuron,acetylcholine,0.8991030091012537,acetylcholine,1436,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
16659,PVLP011,R,candidate_intermediate_interneuron,gaba,0.8404627793236956,gaba,5254,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
523921,PVLP122,R,candidate_intermediate_interneuron,acetylcholine,0.96167202764078,acetylcholine,1188,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
531985,PVLP010,R,candidate_intermediate_interneuron,glutamate,0.6049111724290503,glutamate,2815,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10992,PVLP122,L,candidate_intermediate_interneuron,acetylcholine,0.9552597431537038,acetylcholine,1195,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
12215,PVLP122,R,candidate_intermediate_interneuron,acetylcholine,0.9639865854552393,acetylcholine,1444,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
11927,PVLP122,L,candidate_intermediate_interneuron,acetylcholine,0.9676638886005774,acetylcholine,1510,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
11826,PVLP151,R,candidate_intermediate_interneuron,acetylcholine,0.9623985009148077,acetylcholine,1338,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10173,PVLP151,L,candidate_intermediate_interneuron,acetylcholine,0.9617031812209408,acetylcholine,1415,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10867,PVLP076,R,candidate_intermediate_interneuron,acetylcholine,0.9581168632896625,acetylcholine,2394,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
16475,PVLP024,L,candidate_intermediate_interneuron,gaba,0.8617317275639672,gaba,582,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
523564,PVLP011,L,candidate_intermediate_interneuron,gaba,0.8418892919787313,gaba,5338,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
555383,PVLP076,L,candidate_intermediate_interneuron,acetylcholine,0.9301798124339802,acetylcholine,2482,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
19454,PVLP024,R,candidate_intermediate_interneuron,gaba,0.8655004567993698,gaba,431,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
530085,PVLP022,R,candidate_intermediate_interneuron,gaba,0.873355089752528,gaba,947,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
16459,PVLP024,R,candidate_intermediate_interneuron,gaba,0.8827358195725109,gaba,411,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
12041,AVLP396,R,candidate_intermediate_interneuron,acetylcholine,0.9416748726043863,acetylcholine,1291,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
13122,PVLP130,R,candidate_intermediate_interneuron,gaba,0.8695302644888453,gaba,1683,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10145,PVLP130,L,candidate_intermediate_interneuron,gaba,0.8596009347069874,gaba,1694,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10780,AVLP396,L,candidate_intermediate_interneuron,acetylcholine,0.9625841918656945,acetylcholine,1279,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
11895,PVLP022,L,candidate_intermediate_interneuron,gaba,0.873691386469614,gaba,883,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
527690,PVLP022,L,candidate_intermediate_interneuron,gaba,0.849657090191552,gaba,594,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
17375,SAD064,L,candidate_intermediate_interneuron,acetylcholine,0.9314365333352186,acetylcholine,493,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
531899,AVLP452,L,candidate_intermediate_interneuron,acetylcholine,0.9347429975539172,acetylcholine,461,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
12507,AVLP340,R,candidate_intermediate_interneuron,acetylcholine,0.9446814806430058,acetylcholine,1291,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
25438,SAD064,L,candidate_intermediate_interneuron,acetylcholine,0.9401877084310687,acetylcholine,590,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
534040,PVLP015,R,candidate_intermediate_interneuron,glutamate,0.7201674402881679,glutamate,1554,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
21342,CL323,L,candidate_intermediate_interneuron,acetylcholine,0.9676405270691675,acetylcholine,548,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10943,AVLP531,R,candidate_intermediate_interneuron,gaba,0.798070783020641,gaba,2688,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
13794,PVLP021,R,candidate_intermediate_interneuron,gaba,0.8631519006649535,gaba,1014,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
527699,SAD064,R,candidate_intermediate_interneuron,acetylcholine,0.9361320449970115,acetylcholine,402,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
15665,SAD064,R,candidate_intermediate_interneuron,acetylcholine,0.9520959783313615,acetylcholine,557,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10017,AMMC-A1,L,candidate_intermediate_interneuron,unclear,0.4749889901606193,acetylcholine,336,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
529031,GNG300,L,candidate_intermediate_interneuron,gaba,0.8561895427087998,gaba,1621,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10146,AMMC-A1,R,candidate_intermediate_interneuron,acetylcholine,0.5266557394938229,acetylcholine,236,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
12870,AVLP500,R,candidate_intermediate_interneuron,acetylcholine,0.9695968440061524,acetylcholine,1322,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
15994,CB3513,L,candidate_intermediate_interneuron,gaba,0.845313577833457,gaba,605,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
519389,AVLP452,L,candidate_intermediate_interneuron,acetylcholine,0.9067228134061512,acetylcholine,371,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10257,AMMC-A1,L,candidate_intermediate_interneuron,acetylcholine,0.5931804647614707,acetylcholine,267,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
526031,PVLP021,L,candidate_intermediate_interneuron,gaba,0.8473104735836953,gaba,876,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
11191,AVLP340,L,candidate_intermediate_interneuron,acetylcholine,0.9642890874998694,acetylcholine,1392,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
65991,PVLP021,L,candidate_intermediate_interneuron,gaba,0.8581942676524303,gaba,919,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10020,AMMC-A1,L,candidate_intermediate_interneuron,unclear,0.4912820169458393,acetylcholine,249,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
16445,PVLP123,R,candidate_intermediate_interneuron,acetylcholine,0.9484722053701019,acetylcholine,702,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
10263,GNG300,R,candidate_intermediate_interneuron,gaba,0.8327103569609767,gaba,1568,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
531983,AVLP452,R,candidate_intermediate_interneuron,acetylcholine,0.9403332524235261,acetylcholine,423,False,Receptor identity unmapped; cholinergic synapses can act via muscarinic receptors (inhibitory) or nicotinic receptors (excitatory); glutamatergic transmission can be inhibitory via GluCl or excitatory via AMPA-like receptors. Unsigned weights maintained.
